"Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","B365CH","B365CD","B365CA"
"14/04/18","Sivasspor","Fenerbahce","1","2","A","0","2","A","6","10","4","6","14","16","2","4","3","2","0","0","5.75","4","1.57","NaN","NaN","NaN"
"14/04/18","Yeni Malatyaspor","Alanyaspor","1","1","D","0","0","D","7","5","2","3","25","17","2","5","3","2","0","0","2.54","3.25","2.75","NaN","NaN","NaN"
"15/04/18","Antalyaspor","Konyaspor","0","0","D","0","0","D","6","6","0","1","11","15","3","6","2","2","0","0","2.45","3.2","2.89","NaN","NaN","NaN"
"15/04/18","Galatasaray","Buyuksehyr","2","0","H","0","0","D","10","4","7","2","14","15","5","1","3","3","0","0","1.8","3.75","4.2","NaN","NaN","NaN"
"15/04/18","Goztep","Bursaspor","2","1","H","0","0","D","5","5","3","2","15","17","6","5","1","4","0","0","2.37","3.25","3","NaN","NaN","NaN"
"15/04/18","Kayserispor","Genclerbirligi","3","2","H","2","0","H","7","10","3","7","12","14","1","7","2","3","0","0","2.29","3.2","3.1","NaN","NaN","NaN"
"16/04/18","Osmanlispor","Trabzonspor","3","3","D","0","2","A","16","10","6","6","16","17","6","3","0","1","0","0","2.7","3.1","2.7","NaN","NaN","NaN"
"20/04/18","Buyuksehyr","Kayserispor","3","1","H","1","0","H","9","3","5","2","18","13","4","3","1","1","0","0","1.33","5.25","8","NaN","NaN","NaN"
"21/04/18","Alanyaspor","Galatasaray","2","3","A","1","2","A","7","6","6","3","20","13","6","1","3","2","0","0","4.75","4.2","1.61","NaN","NaN","NaN"
"21/04/18","Genclerbirligi","Osmanlispor","0","3","A","0","1","A","6","14","3","8","20","13","4","5","2","1","0","0","2.29","3.25","3.1","NaN","NaN","NaN"
"21/04/18","Karabukspor","Bursaspor","1","4","A","1","2","A","5","8","3","6","16","21","2","3","2","4","1","0","NaN","NaN","NaN","NaN","NaN","NaN"
"21/04/18","Trabzonspor","Sivasspor","0","2","A","0","1","A","14","5","9","3","14","15","6","1","2","1","0","0","1.61","3.75","5.5","NaN","NaN","NaN"
"22/04/18","Akhisar Belediyespor","Goztep","1","1","D","1","1","D","7","8","2","4","14","18","3","7","2","3","0","0","1.9","3.6","3.79","NaN","NaN","NaN"
"22/04/18","Besiktas","Yeni Malatyaspor","3","1","H","1","1","D","19","10","6","5","10","13","7","0","0","2","0","0","1.22","6","13","NaN","NaN","NaN"
"22/04/18","Konyaspor","Kasimpasa","2","0","H","1","0","H","11","8","3","1","11","9","9","8","2","1","0","0","1.55","4","6","NaN","NaN","NaN"
"23/04/18","Fenerbahce","Antalyaspor","4","1","H","2","1","H","13","8","6","5","9","10","7","2","1","2","0","0","1.28","5.5","9.5","NaN","NaN","NaN"
"27/04/18","Goztep","Karabukspor","5","0","H","2","0","H","17","8","11","2","11","4","6","2","0","1","0","0","1.14","7.5","17","NaN","NaN","NaN"
"28/04/18","Antalyaspor","Trabzonspor","1","2","A","1","1","D","14","7","10","4","17","8","9","4","4","3","0","0","2.45","3.39","2.75","NaN","NaN","NaN"
"28/04/18","Kasimpasa","Fenerbahce","1","4","A","0","1","A","13","13","4","10","21","14","5","2","2","1","0","0","8.5","4.75","1.36","NaN","NaN","NaN"
"28/04/18","Kayserispor","Alanyaspor","1","2","A","0","0","D","10","10","6","6","18","10","1","4","5","0","1","0","2.89","3.5","2.29","NaN","NaN","NaN"
"28/04/18","Sivasspor","Genclerbirligi","1","0","H","1","0","H","9","5","7","4","12","12","4","5","0","4","0","0","2","3.39","3.75","NaN","NaN","NaN"
"29/04/18","Galatasaray","Besiktas","2","0","H","1","0","H","12","10","8","4","23","16","7","2","2","2","0","1","2.45","3.5","2.7","NaN","NaN","NaN"
"29/04/18","Osmanlispor","Buyuksehyr","1","4","A","1","0","H","9","10","4","5","13","10","6","10","3","2","0","0","3.39","3.75","2","NaN","NaN","NaN"
"29/04/18","Yeni Malatyaspor","Akhisar Belediyespor","0","0","D","0","0","D","10","5","2","0","14","16","4","5","0","1","0","0","2.6","3.29","2.62","NaN","NaN","NaN"
"30/04/18","Bursaspor","Konyaspor","2","1","H","2","0","H","9","10","3","4","19","15","7","2","6","3","0","0","2.75","3.29","2.5","NaN","NaN","NaN"
"04/05/18","Buyuksehyr","Sivasspor","1","1","D","1","0","H","9","8","5","3","12","15","3","4","5","0","2","0","1.44","4.75","6","NaN","NaN","NaN"
"05/05/18","Alanyaspor","Osmanlispor","1","1","D","1","0","H","8","7","4","4","16","22","5","3","6","2","0","0","1.9","3.39","4","NaN","NaN","NaN"
"05/05/18","Karabukspor","Konyaspor","0","1","A","0","1","A","2","6","0","3","16","15","1","9","5","2","0","0","15","6.5","1.18","NaN","NaN","NaN"
"05/05/18","Trabzonspor","Kasimpasa","2","5","A","1","3","A","20","10","10","6","15","9","8","3","4","2","2","0","1.39","4.5","8","NaN","NaN","NaN"
"06/05/18","Akhisar Belediyespor","Galatasaray","1","2","A","0","2","A","8","13","2","5","12","11","4","4","5","2","1","0","8.5","4.33","1.39","NaN","NaN","NaN"
"06/05/18","Fenerbahce","Bursaspor","2","1","H","0","0","D","19","7","7","4","12","13","5","4","2","2","0","2","1.18","7","13","NaN","NaN","NaN"
"06/05/18","Genclerbirligi","Antalyaspor","0","1","A","0","0","D","8","10","2","4","14","20","4","5","3","2","0","0","2.1","3.39","3.39","NaN","NaN","NaN"
"07/05/18","Besiktas","Kayserispor","2","0","H","2","0","H","10","8","7","1","14","11","7","7","2","4","1","1","1.18","6.5","15","NaN","NaN","NaN"
"07/05/18","Goztep","Yeni Malatyaspor","0","0","D","0","0","D","8","8","2","4","15","14","8","0","3","1","0","0","1.95","3.5","3.79","NaN","NaN","NaN"
"11/05/18","Antalyaspor","Buyuksehyr","0","2","A","0","1","A","7","10","3","7","14","11","5","3","1","1","0","0","6","4.2","1.44","NaN","NaN","NaN"
"12/05/18","Galatasaray","Yeni Malatyaspor","2","0","H","2","0","H","13","6","6","1","15","14","3","2","1","5","0","0","1.12","9","17","NaN","NaN","NaN"
"12/05/18","Kasimpasa","Genclerbirligi","3","1","H","1","0","H","15","14","7","9","15","8","3","5","4","3","0","1","2.2","3.39","3.2","NaN","NaN","NaN"
"12/05/18","Konyaspor","Goztep","1","1","D","0","0","D","7","9","1","7","11","13","7","10","2","6","0","1","1.44","4.2","8","NaN","NaN","NaN"
"13/05/18","Bursaspor","Trabzonspor","1","3","A","1","3","A","13","8","4","3","12","20","7","3","2","3","0","0","2.04","3.75","3.25","NaN","NaN","NaN"
"13/05/18","Osmanlispor","Besiktas","2","3","A","1","0","H","12","10","5","4","9","15","5","6","0","1","0","0","4.5","3.79","1.7","NaN","NaN","NaN"
"13/05/18","Sivasspor","Alanyaspor","2","2","D","1","1","D","6","9","4","6","12","12","4","2","3","7","0","0","2.89","3.29","2.37","NaN","NaN","NaN"
"14/05/18","Karabukspor","Fenerbahce","0","7","A","0","4","A","3","21","3","14","11","13","2","12","2","2","0","0","NaN","NaN","NaN","NaN","NaN","NaN"
"14/05/18","Kayserispor","Akhisar Belediyespor","1","2","A","0","0","D","10","9","1","7","7","9","8","1","2","3","0","0","3.75","3.39","2","NaN","NaN","NaN"
"18/05/18","Akhisar Belediyespor","Osmanlispor","2","1","H","1","1","D","13","14","10","4","7","8","3","3","0","0","0","0","2.1","3.9","3","NaN","NaN","NaN"
"18/05/18","Alanyaspor","Antalyaspor","3","2","H","1","1","D","13","5","9","4","21","17","6","5","2","1","0","0","2.04","4","3.1","NaN","NaN","NaN"
"18/05/18","Genclerbirligi","Bursaspor","1","0","H","1","0","H","9","10","4","4","8","16","3","5","0","0","0","0","2.04","3.8","3.25","NaN","NaN","NaN"
"18/05/18","Trabzonspor","Karabukspor","3","0","H","0","0","D","25","9","12","6","13","15","5","9","1","3","0","0","1.08","10","23","NaN","NaN","NaN"
"18/05/18","Yeni Malatyaspor","Kayserispor","3","2","H","2","0","H","8","17","3","11","3","6","3","9","0","1","0","0","2.2","3.5","3.1","NaN","NaN","NaN"
"19/05/18","Besiktas","Sivasspor","5","1","H","1","0","H","16","6","10","3","16","11","7","4","3","4","0","0","1.16","7.5","13","NaN","NaN","NaN"
"19/05/18","Buyuksehyr","Kasimpasa","3","2","H","2","2","D","16","6","6","4","9","6","8","2","3","3","0","0","1.18","7.5","12","NaN","NaN","NaN"
"19/05/18","Fenerbahce","Konyaspor","3","2","H","2","0","H","14","12","7","9","7","8","7","4","0","3","0","0","1.16","7.5","13","NaN","NaN","NaN"
"19/05/18","Goztep","Galatasaray","0","1","A","0","0","D","8","8","3","2","14","12","4","3","1","2","0","1","8.5","4.75","1.36","NaN","NaN","NaN"
"08/08/2025","Gaziantep","Galatasaray","0","3","A","0","3","A","5","15","2","5","14","15","1","4","2","4","1","0","6.25","5","1.33","6.25","4.5","1.4"
"09/08/2025","Samsunspor","Genclerbirligi","2","1","H","1","0","H","9","8","3","1","12","12","2","3","1","0","0","0","1.67","3.7","3.9","1.67","3.7","3.9"
"09/08/2025","Antalyaspor","Kasimpasa","2","1","H","2","1","H","16","10","6","2","12","21","3","3","3","4","0","0","2.5","3.4","2.4","2.5","3.2","2.6"
"10/08/2025","Rizespor","Goztep","0","3","A","0","0","D","13","17","1","4","9","14","3","5","2","1","0","0","1.95","3.5","3.3","2","3.5","3.2"
"10/08/2025","Eyupspor","Konyaspor","1","4","A","0","3","A","16","16","3","5","9","12","8","7","2","1","0","0","2.25","3.3","2.8","2.38","3.2","2.8"
"11/08/2025","Trabzonspor","Kocaelispor","1","0","H","0","0","D","11","12","1","2","9","16","3","5","2","0","0","0","1.53","3.9","4.75","1.48","4.1","5"
"15/08/2025","Galatasaray","Karagumruk","3","0","H","1","0","H","28","6","8","2","11","12","10","3","0","1","0","1","1.17","7","15","1.13","8","19"
"16/08/2025","Kocaelispor","Samsunspor","0","1","A","0","0","D","13","13","5","5","10","16","4","7","2","2","1","0","2.8","3.3","2.45","2.55","3.3","2.7"
"16/08/2025","Alanyaspor","Rizespor","0","0","D","0","0","D","9","7","1","3","22","14","3","1","1","2","0","0","2.2","3.5","3.1","2.38","3.5","2.8"
"16/08/2025","Goztep","Fenerbahce","0","0","D","0","0","D","12","12","2","1","24","13","3","6","6","4","1","1","4.2","3.75","1.75","4.1","3.3","1.9"
"17/08/2025","Genclerbirligi","Antalyaspor","0","1","A","0","0","D","14","8","2","4","3","9","8","3","0","2","0","0","2.63","3.2","2.7","2.55","3.1","2.8"
"17/08/2025","Konyaspor","Gaziantep","3","0","H","1","0","H","15","17","7","1","17","11","2","6","3","3","0","0","1.83","3.5","4.2","1.9","3.4","4"
"17/08/2025","Besiktas","Eyupspor","2","1","H","1","1","D","18","11","9","4","14","10","10","3","2","2","0","0","1.44","5","5.5","1.48","4.75","5.25"
"17/08/2025","Buyuksehyr","Kayserispor","1","1","D","1","0","H","13","9","4","3","12","13","5","7","1","1","0","0","1.57","4.2","5","1.8","3.7","4.1"
"18/08/2025","Kasimpasa","Trabzonspor","0","1","A","0","0","D","8","11","0","1","24","13","6","4","2","2","0","0","2.75","3.5","2.4","3","3.4","2.25"
"22/08/2025","Karagumruk","Goztep","0","2","A","0","1","A","11","16","2","7","13","19","4","6","2","2","0","0","3.3","3.3","2","4.1","3.5","1.75"
"23/08/2025","Fenerbahce","Kocaelispor","3","1","H","1","1","D","21","7","7","1","12","15","6","0","1","3","0","0","1.33","5","7","1.27","5.5","8"
"23/08/2025","Gaziantep","Genclerbirligi","2","1","H","1","1","D","25","7","4","3","12","18","10","4","3","6","0","1","1.67","3.4","4.75","2.2","3.1","3"
"24/08/2025","Trabzonspor","Antalyaspor","1","0","H","1","0","H","17","7","6","4","12","13","5","5","1","2","0","0","1.6","3.7","4.75","1.42","4","6.5"
"24/08/2025","Kayserispor","Galatasaray","0","4","A","0","1","A","8","20","2","9","5","8","6","3","2","2","0","0","6.5","5.5","1.3","5.5","5","1.38"
"25/08/2025","Eyupspor","Alanyaspor","2","1","H","1","0","H","5","12","3","2","19","18","0","5","3","3","0","0","2.35","3.3","2.63","1.91","3.4","4"
"29/08/2025","Goztep","Konyaspor","1","1","D","0","0","D","18","10","8","2","17","4","5","6","2","2","0","0","1.81","3.5","4.2","1.68","3.6","4.75"
"30/08/2025","Kasimpasa","Gaziantep","2","3","A","0","2","A","20","9","6","7","15","18","3","4","4","4","0","0","1.81","4.1","3.5","2.15","3.6","3"
"30/08/2025","Kocaelispor","Kayserispor","1","1","D","0","0","D","10","12","4","2","12","13","4","7","3","2","0","0","2.1","3.3","3.4","1.91","3.4","3.8"
"30/08/2025","Antalyaspor","Karagumruk","1","2","A","1","1","D","9","17","6","6","15","14","7","4","0","2","0","0","1.91","3.4","3.9","1.68","3.5","5"
"30/08/2025","Galatasaray","Rizespor","3","1","H","1","0","H","16","9","7","4","11","9","5","2","1","4","0","0","1.19","7","11","1.17","7.5","12"
"31/08/2025","Buyuksehyr","Eyupspor","0","0","D","0","0","D","10","12","4","1","21","11","5","4","4","5","0","0","1.96","3.6","3.5","1.91","3.7","3.5"
"31/08/2025","Genclerbirligi","Fenerbahce","1","3","A","0","3","A","9","13","3","3","9","15","3","3","1","0","0","0","9","5","1.3","6.25","4.2","1.46"
"31/08/2025","Alanyaspor","Besiktas","2","0","H","1","0","H","9","15","3","4","7","18","2","6","1","3","0","0","3.2","3.7","2.05","3.7","3.7","1.88"
"31/08/2025","Trabzonspor","Samsunspor","1","1","D","1","0","H","9","13","3","4","7","13","2","10","1","4","0","0","1.71","3.75","4.5","1.65","3.8","4.75"
"13/09/2025","Eyupspor","Galatasaray","0","2","A","0","0","D","9","21","2","9","9","12","6","6","2","1","0","0","8.5","4.75","1.33","9.5","5","1.27"
"13/09/2025","Karagumruk","Kasimpasa","0","1","A","0","1","A","14","8","3","1","8","17","6","4","0","4","0","1","2.75","3.4","2.35","3.1","3.25","2.25"
"13/09/2025","Samsunspor","Antalyaspor","1","2","A","0","1","A","16","6","3","4","13","10","6","2","4","2","0","0","1.76","3.5","4.75","1.61","3.7","5.75"
"13/09/2025","Besiktas","Buyuksehyr","2","1","H","0","0","D","21","11","6","4","12","7","10","5","3","4","1","1","1.66","3.9","4.75","1.68","4","4.5"
"13/09/2025","Konyaspor","Alanyaspor","1","2","A","0","1","A","13","7","5","4","17","11","6","1","5","3","0","0","2.05","3.4","3.5","1.96","3.5","3.6"
"14/09/2025","Kayserispor","Goztep","1","1","D","0","0","D","8","13","6","7","12","17","3","7","4","1","0","0","3.4","3.2","2.15","3.5","3.4","2.01"
"14/09/2025","Fenerbahce","Trabzonspor","1","0","H","1","0","H","29","1","9","1","12","18","9","0","4","3","0","1","1.35","5","7.5","1.37","5","7"
"14/09/2025","Gaziantep","Kocaelispor","2","0","H","0","0","D","14","3","5","2","20","20","3","6","5","3","0","1","2.01","3.3","3.8","2.3","3.2","3.2"
"15/09/2025","Rizespor","Genclerbirligi","1","0","H","0","0","D","15","15","5","4","22","14","4","7","4","2","0","0","1.62","3.5","5.75","1.53","3.8","6"
"17/09/2025","Fenerbahce","Alanyaspor","2","2","D","0","1","A","19","5","7","2","10","11","8","0","1","2","0","0","1.27","5.5","8.5","1.22","5.75","11"
"17/09/2025","Karagumruk","Buyuksehyr","0","2","A","0","0","D","6","4","2","1","14","16","3","4","2","2","0","0","3.7","3.6","1.86","3.5","3.5","1.96"
"17/09/2025","Samsunspor","Kasimpasa","0","0","D","0","0","D","10","17","3","4","15","15","5","4","4","3","0","0","1.76","3.75","4.33","1.71","3.7","4.5"
"19/09/2025","Goztep","Besiktas","3","0","H","2","0","H","13","13","5","2","16","12","6","5","2","1","0","0","2.1","3.6","3.1","2.25","3.5","2.75"
"20/09/2025","Genclerbirligi","Eyupspor","1","0","H","1","0","H","11","20","4","2","18","14","2","4","3","2","0","0","2.55","3.25","2.55","2.3","3.4","2.7"
"20/09/2025","Antalyaspor","Kayserispor","1","1","D","0","0","D","13","14","6","4","12","18","10","4","3","3","0","0","2.01","3.5","3.5","2.45","3.3","2.82"
"20/09/2025","Trabzonspor","Gaziantep","1","1","D","0","1","A","27","4","6","1","12","17","4","5","2","4","0","0","1.61","3.8","5","1.68","3.7","4.5"
"21/09/2025","Buyuksehyr","Alanyaspor","1","1","D","1","0","H","13","13","5","6","21","14","7","4","3","3","0","0","1.79","3.8","4","1.81","3.7","4"
"21/09/2025","Kocaelispor","Rizespor","1","1","D","1","1","D","16","8","6","1","11","19","8","3","4","4","0","0","2.55","3.3","2.65","2.85","3.3","2.35"
"21/09/2025","Kasimpasa","Fenerbahce","1","1","D","0","1","A","17","9","2","2","11","15","5","8","3","1","1","0","6.5","4.5","1.42","8.5","5","1.3"
"21/09/2025","Samsunspor","Karagumruk","3","2","H","0","1","A","14","11","5","3","16","9","6","5","2","2","0","0","1.49","3.9","6.5","1.76","3.5","4.5"
"22/09/2025","Galatasaray","Konyaspor","3","1","H","2","0","H","13","14","7","5","19","7","4","6","1","0","0","0","1.22","6.5","9","1.17","7.5","11"
"24/09/2025","Kayserispor","Besiktas","0","4","A","0","3","A","6","13","2","9","17","14","4","5","4","2","0","0","3.9","3.8","1.7","5.75","4.1","1.51"
"26/09/2025","Alanyaspor","Galatasaray","0","1","A","0","1","A","22","7","8","2","14","16","6","0","2","1","0","0","6.25","4.5","1.42","6.5","4.5","1.42"
"27/09/2025","Eyupspor","Goztep","0","0","D","0","0","D","6","17","2","2","6","18","6","3","2","1","0","0","4.33","3.6","1.79","3.2","3.2","2.25"
"27/09/2025","Gaziantep","Samsunspor","2","2","D","1","2","A","30","9","7","3","4","22","13","7","3","6","0","1","2.45","3.3","2.75","2.55","3.2","2.7"
"27/09/2025","Karagumruk","Trabzonspor","3","4","A","1","3","A","13","22","3","11","18","13","1","7","4","1","0","0","3.75","3.5","1.91","3.4","3.5","2.01"
"28/09/2025","Konyaspor","Buyuksehyr","2","1","H","2","0","H","13","17","5","4","15","7","2","11","4","0","1","0","2.15","3.25","3.3","2.1","3.3","3.4"
"28/09/2025","Rizespor","Kasimpasa","1","2","A","0","1","A","13","8","2","2","8","17","1","4","1","2","0","0","1.91","3.8","3.6","1.96","3.6","3.7"
"28/09/2025","Fenerbahce","Antalyaspor","2","0","H","0","0","D","19","4","11","2","19","14","5","3","4","6","0","0","1.19","6.5","12","1.22","6.25","11"
"28/09/2025","Kayserispor","Genclerbirligi","1","1","D","0","1","A","23","2","6","1","16","16","10","0","4","3","0","2","2.05","3.3","3.4","2.1","3.3","3.25"
"29/09/2025","Besiktas","Kocaelispor","3","1","H","2","0","H","13","6","6","1","18","14","3","6","1","4","0","0","1.37","4.75","7","1.35","5.25","7"
"03/10/2025","Antalyaspor","Rizespor","2","5","A","1","2","A","15","14","7","7","10","16","6","2","3","4","1","0","2.65","3.1","2.35","2.57","3.25","2.57"
"03/10/2025","Trabzonspor","Kayserispor","4","0","H","1","0","H","25","17","12","7","15","14","6","2","0","2","0","0","1.41","4.5","6.5","1.35","4.75","7.5"
"04/10/2025","Genclerbirligi","Alanyaspor","2","2","D","0","1","A","12","12","7","6","15","17","7","5","2","3","0","0","3","3.3","2.25","3.2","3.4","2.15"
"04/10/2025","Kocaelispor","Eyupspor","1","0","H","0","0","D","9","13","4","7","18","17","3","3","3","3","0","0","2.1","3.4","3.3","2.1","3.4","3.3"
"04/10/2025","Galatasaray","Besiktas","1","1","D","0","1","A","14","11","2","5","7","16","4","8","1","6","1","0","1.56","4.75","4.5","1.68","4.1","4.33"
"05/10/2025","Kasimpasa","Konyaspor","1","1","D","0","1","A","10","7","2","6","14","11","5","3","2","3","0","0","2.55","3.3","2.55","2.7","3.3","2.45"
"05/10/2025","Karagumruk","Gaziantep","0","2","A","0","0","D","13","17","4","8","22","15","5","2","1","4","0","0","2.65","3.2","2.65","3.1","3.2","2.3"
"05/10/2025","Goztep","Buyuksehyr","1","0","H","1","0","H","9","11","2","3","22","11","6","5","2","3","0","0","1.71","3.6","4.5","1.76","3.5","4.2"
"05/10/2025","Samsunspor","Fenerbahce","0","0","D","0","0","D","12","6","4","1","13","15","6","5","0","3","0","0","4.5","3.6","1.57","4.2","3.75","1.71"
"18/10/2025","Konyaspor","Kocaelispor","2","3","A","0","1","A","12","7","3","3","15","20","3","4","4","5","0","0","1.86","3.6","3.75","1.71","3.75","4.2"
"18/10/2025","Besiktas","Genclerbirligi","1","2","A","0","0","D","11","6","4","2","21","14","5","4","2","4","0","0","1.22","5.5","11","1.19","5.75","12"
"18/10/2025","Rizespor","Trabzonspor","1","2","A","1","2","A","22","8","3","5","18","8","7","0","3","0","0","0","2.65","3.4","2.4","3.05","3.3","2.2"
"18/10/2025","Buyuksehyr","Galatasaray","1","2","A","0","1","A","5","16","2","5","16","10","2","4","2","5","0","0","4.5","4.33","1.56","4.2","4.5","1.57"
"19/10/2025","Kayserispor","Samsunspor","1","3","A","0","1","A","14","13","3","5","13","11","7","5","2","3","0","0","2.85","3.3","2.3","2.85","3.3","2.3"
"19/10/2025","Alanyaspor","Goztep","1","0","H","0","0","D","15","11","5","6","5","13","8","4","3","5","0","0","2.95","3.05","2.35","2.57","2.95","2.7"
"19/10/2025","Gaziantep","Antalyaspor","3","2","H","3","0","H","22","7","8","4","11","15","6","5","5","6","0","0","1.81","3.4","4.2","1.79","3.5","4.2"
"19/10/2025","Fenerbahce","Karagumruk","2","1","H","2","0","H","21","16","8","6","10","19","6","6","2","5","0","1","1.15","7.5","11","1.19","7","11"
"20/10/2025","Eyupspor","Kasimpasa","2","0","H","1","0","H","17","9","10","3","6","9","8","10","1","1","0","0","2.3","3.2","3.05","2.5","3.2","2.75"
"22/10/2025","Konyaspor","Besiktas","0","2","A","0","1","A","22","9","3","4","7","16","17","3","1","3","0","0","3.05","3.5","2.15","2.85","3.5","2.25"
"22/10/2025","Rizespor","Buyuksehyr","0","0","D","0","0","D","14","15","4","4","16","11","5","5","3","2","0","0","2.25","3.05","3.2","2.3","3.4","2.85"
